user_id,candidates
1228,"[986912, 1068719, 5978648, 5569230, 1027569, 5978656, 1004906, 993638, 845208, 1133018, 1075368, 5569471, 1005186, 1127831, 861445, 913785, 896613, 1106523, 1003188, 1020682, 923746, 957013, 1037863, 8090532, 1081177, 849202, 824005, 1042438, 901062, 865178, 983795, 1022254, 957951, 909894, 1063207, 879755, 962568, 12810391, 8090536, 903325]"
2328,"[5978656, 916122, 970030, 5978648, 909714, 866211, 1027168, 1106523, 951590, 5569327, 1127831, 908318, 861445, 1048257, 1082990, 902172, 981760, 857503, 1046584, 1027569, 5569230, 870547, 942525, 883932, 1075368, 852856, 1055504, 1022097, 872137, 1042438, 8090440, 1009449, 5568378, 914190, 838186, 907631, 893501, 7442008, 951412, 1137775]"
523,"[1005186, 995242, 1029743, 1110572, 1057260, 5978656, 1101010, 1039156, 981760, 859075, 1110843, 13842090, 13842214, 844179, 986912, 863802, 897125, 1044078, 5978648, 1027569, 1018740, 1022097, 951590, 933835, 1091365, 1043751, 1042438, 852856, 906262, 1077555, 5569471, 847982, 819978, 908318, 916122, 1051211, 883932, 1136257, 914190, 861445]"
1536,"[5569230, 5568378, 1127831, 8090521, 1029743, 916122, 981760, 1075368, 8090532, 859075, 1058997, 893018, 5569471, 1096036, 1126899, 995242, 8090537, 866211, 1068719, 1092026, 979707, 961554, 839419, 1076875, 5978656, 1107553, 1004906, 893501, 844165, 868764, 1136257, 1053690, 8090509, 854405, 5568729, 904360, 9526411, 1085604, 1051323, 952317]"
1883,"[859075, 1029743, 951590, 995242, 5569230, 8090521, 981760, 1106523, 1092026, 1133018, 1085604, 1044078, 1004906, 5568378, 1065593, 1053690, 1096036, 1038217, 1068719, 833025, 8090537, 916122, 9527290, 962229, 9526410, 844179, 908531, 1136257, 904360, 5978656, 1075368, 987562, 844165, 834117, 1106301, 5592931, 12810393, 923746, 961554, 822407]"
1291,"[1133018, 1106523, 1081177, 1005186, 5569230, 962229, 933835, 951590, 854852, 981760, 1053690, 832678, 908531, 12810393, 859075, 910032, 1094955, 979707, 5978656, 1018740, 1132771, 909894, 1101010, 835098, 844179, 883932, 1043751, 890610, 916122, 845307, 995876, 5978648, 819765, 988693, 986912, 9526410, 961554, 837270, 12301100, 1054814]"
431,"[1070820, 862349, 1029743, 995242, 5569230, 981760, 913210, 908531, 923746, 951590, 834117, 1127831, 1005186, 904360, 859075, 1053690, 909894, 1058997, 5569471, 986912, 1044078, 1039156, 1126899, 1065593, 961554, 866211, 910032, 957951, 1023958, 833025, 993638, 5569374, 878996, 9527290, 940947, 5568378, 1004906, 962229, 860975, 854852]"
1248,"[908531, 5978656, 1106523, 951590, 870547, 5978648, 962229, 981760, 1044078, 1122358, 983584, 1126899, 916122, 1029743, 1056509, 902172, 958700, 5568378, 865511, 1042544, 851676, 1133018, 9881593, 1110244, 1003188, 830887, 8090521, 1095040, 885697, 5569230, 907631, 12810393, 1137346, 995876, 888054, 846830, 844179, 1058997, 854405, 909894]"
553,"[893501, 859075, 844179, 868764, 5569471, 880150, 995242, 951590, 1065593, 1004906, 999858, 910032, 1044078, 916122, 986912, 898068, 1081177, 1029743, 1036501, 981760, 987562, 9245106, 1101010, 9526410, 1030362, 9677202, 967395, 844165, 833025, 12301109, 962568, 1053690, 8090532, 1062966, 1136257, 845307, 979707, 914190, 1027168, 1049788]"
930,"[1016800, 926905, 917033, 1106523, 986912, 910032, 962229, 1024306, 1008814, 861445, 1099164, 1131438, 965267, 1107553, 1085604, 873902, 993638, 874972, 999714, 885697, 1092937, 845774, 914190, 931671, 845705, 1127831, 1044068, 865528, 938138, 937791, 883932, 941183, 1053690, 896613, 9881593, 1049735, 949965, 1011300, 981760, 859237]"
451,"[981760, 904360, 995242, 1029743, 854852, 916122, 1044078, 1004906, 844179, 1026118, 1081177, 1127831, 961554, 845208, 999858, 1037863, 951590, 5978656, 1137688, 862349, 962229, 962568, 866211, 1028816, 880150, 12810393, 952163, 878996, 903325, 12301109, 1051516, 1070820, 986912, 901062, 1065593, 934639, 1023720, 979707, 5978648, 5569230]"
1920,"[862349, 1070820, 1127831, 878996, 854852, 903325, 1026118, 901062, 962568, 981760, 1024306, 904360, 1028816, 866211, 1023720, 961554, 951412, 1081177, 1137688, 1105488, 1022254, 1119051, 1062002, 1051516, 1029743, 995242, 999104, 833724, 5978656, 7024990, 913894, 979707, 1019643, 1009046, 1127179, 970030, 930118, 870515, 916122, 6034857]"
2215,"[1133018, 845208, 1106523, 1037863, 854852, 1026118, 1028816, 1004906, 1051516, 962568, 930118, 904360, 1127831, 1137688, 1081177, 981760, 866211, 878996, 1022254, 933637, 1024306, 819840, 900802, 880150, 1023720, 890695, 965267, 1119051, 951590, 1018050, 6034857, 979707, 903325, 831628, 5585510, 1025650, 1117514, 896613, 848071, 951412]"
540,"[1026118, 1127831, 903325, 981760, 854852, 878996, 1081177, 961554, 1029743, 1028816, 1137688, 962568, 866211, 951412, 995242, 904360, 916122, 870515, 970030, 1117514, 995965, 1023720, 1053690, 1051516, 909714, 901062, 1058997, 970202, 930118, 6034857, 1105488, 1000237, 944137, 848071, 824005, 1022254, 930603, 1119051, 932179, 5978656]"
597,"[866211, 878996, 909894, 995242, 1029743, 1126899, 1058997, 1127831, 981760, 1070015, 1062002, 930917, 961554, 893018, 933637, 1106301, 892008, 1096317, 859075, 1096036, 1025611, 1122358, 1023720, 1024306, 1006184, 1050851, 916122, 1045220, 822407, 1127758, 985119, 839419, 1105488, 965766, 860975, 1062966, 1033615, 1004906, 907128, 832678]"
2230,"[995242, 1029743, 981760, 916122, 1127831, 961554, 862349, 866211, 903325, 995965, 904360, 878996, 1070820, 962568, 854852, 5978656, 1023720, 859075, 6034857, 901062, 1065593, 985999, 1136257, 909714, 844179, 1024306, 951412, 1044078, 1006184, 1005186, 987562, 1126899, 909894, 1077555, 930118, 1058997, 847982, 1081177, 824005, 999858]"
434,"[995242, 1029743, 951590, 844165, 981760, 1044078, 1065593, 1037863, 985119, 1068719, 844179, 1102949, 913785, 1081189, 883963, 1033615, 5592931, 969866, 965766, 934639, 1048462, 9526410, 1068292, 1062966, 845109, 837751, 933067, 1127758, 863447, 9487927, 1025611, 904360, 1046587, 916381, 939636, 1114597, 983936, 923746, 907128, 1039156]"
1306,"[981760, 1044078, 1029743, 1133018, 995242, 859075, 951590, 1005186, 1106523, 1068719, 1096036, 1033615, 871756, 832678, 985119, 844179, 833025, 1065593, 5568378, 987562, 1004906, 5592931, 1081177, 1043590, 9526410, 904360, 9527494, 923746, 1110843, 909894, 913785, 1134522, 844165, 962229, 1070015, 965766, 1085604, 1103629, 893018, 1042438]"
623,"[995242, 1029743, 981760, 908531, 1023958, 860975, 1044078, 909894, 904360, 5978656, 1096036, 983584, 1133018, 1056509, 1127831, 1114597, 833025, 866211, 847982, 873203, 1038217, 1122358, 5978648, 961554, 1139827, 8090521, 1018740, 1082310, 878445, 1106523, 5569471, 844179, 5569230, 987724, 923746, 1062966, 839419, 859075, 890610, 1058779]"
2299,"[878996, 1026118, 1081177, 995242, 981760, 854852, 986912, 866211, 904360, 1127831, 901062, 909894, 999104, 1065593, 1062002, 961554, 1029743, 979707, 903325, 1005186, 1081189, 1023720, 891141, 1037863, 885290, 1022254, 1028816, 933637, 6602697, 1102949, 1043301, 962568, 1039156, 995965, 8203834, 879528, 907128, 870515, 916122, 1105488]"
2475,"[1070820, 5569327, 9527290, 862349, 933835, 866211, 883003, 5568378, 5569471, 1138443, 1137775, 971922, 9526410, 981760, 1039156, 921744, 7025114, 9527494, 923746, 1070845, 1087102, 1127831, 987562, 856772, 923673, 1079228, 885290, 845307, 9526411, 9527160, 859010, 10121965, 1121384, 901062, 925282, 914190, 5978648, 7025106, 993466, 907631]"
660,"[1029743, 995242, 908531, 5978648, 5978656, 1126899, 981760, 866211, 1058997, 971922, 909714, 914190, 1039156, 933835, 1132771, 861445, 1043787, 859075, 1127831, 844179, 12988031, 916122, 862010, 885697, 885863, 1067749, 918335, 901062, 942525, 1087102, 883932, 926233, 998119, 9526410, 1110244, 998444, 823176, 908504, 971949, 1048068]"
2141,"[933835, 1070820, 951590, 908531, 862349, 1106523, 1132771, 981760, 904360, 883003, 1133018, 914190, 1018740, 1101010, 1127831, 5978656, 845307, 907631, 962229, 833025, 844179, 1044078, 983584, 961554, 827656, 971922, 921504, 859075, 1043751, 866211, 5568378, 822407, 1137775, 1134522, 990797, 1087102, 856772, 945662, 5978648, 847982]"
2018,"[878996, 1106523, 1026118, 981760, 1133018, 986912, 1127831, 904360, 1024306, 965267, 1081177, 923746, 1037863, 1023720, 866211, 933637, 1028816, 854852, 1051516, 993638, 845208, 1137688, 1068292, 1105488, 962568, 961554, 909894, 1004906, 903325, 1003188, 1076056, 5978648, 1044078, 1015296, 934639, 1009046, 863447, 9926758, 1102949, 860975]"
396,"[1127831, 1126899, 1058997, 961554, 903325, 5569471, 866211, 981760, 962568, 5978656, 1026118, 916122, 6034857, 878996, 904360, 909714, 854852, 1137688, 1081177, 5978648, 1075368, 1024306, 824005, 901062, 845208, 862349, 1117514, 930118, 5569230, 1051516, 1028816, 951412, 8090521, 1009449, 1119051, 970030, 865178, 1023720, 857503, 965267]"
1389,"[1058997, 1126899, 1127831, 986912, 981760, 1024306, 878996, 5978656, 904360, 1005186, 866211, 1023720, 854852, 1081177, 885290, 5978648, 1105488, 1096317, 948670, 961554, 1022254, 862349, 901062, 908531, 923746, 995242, 993638, 1127179, 908318, 852856, 892573, 933637, 979707, 13842090, 1070820, 940947, 844179, 865528, 970119, 1110843]"
2236,"[995242, 1029743, 1053690, 908531, 1005186, 1085604, 5569230, 1092026, 859075, 844165, 1110572, 1076875, 833025, 879755, 1110843, 981760, 987724, 5978656, 916122, 1091365, 1065593, 5568378, 916381, 1022053, 1136257, 861445, 8090521, 1037894, 909894, 5568489, 1039156, 8090537, 5568729, 1127831, 986912, 918368, 1027569, 1138189, 979707, 5569845]"
1508,"[1058997, 1126899, 981760, 1127831, 909894, 961554, 5978656, 908531, 862349, 847982, 878996, 866211, 904360, 1023958, 1018740, 916122, 933835, 1006184, 854852, 1081177, 901062, 903325, 962568, 1087102, 1070820, 6034857, 1024306, 860975, 1137775, 921504, 971922, 923746, 845307, 1132771, 995242, 859075, 1005186, 1040807, 5978648, 885863]"
1642,"[854852, 981760, 1133018, 995242, 1127831, 878996, 1106523, 845208, 1026118, 1037863, 1029743, 866211, 903325, 904360, 923746, 961554, 962568, 5978656, 1081177, 1004906, 862349, 1028816, 1024306, 908531, 5569230, 1137688, 1117514, 901062, 1023720, 5978648, 1022254, 951590, 965267, 899624, 1051516, 1119051, 1055504, 983584, 933637, 1070820]"
567,"[12810393, 1053690, 1044078, 844165, 1005186, 1096036, 1065593, 981760, 1081177, 1092026, 1070015, 986912, 1133018, 1076875, 1110572, 904360, 1106523, 6533765, 844179, 874972, 916122, 979707, 1026118, 5569230, 1038217, 1004906, 965766, 961554, 1043590, 5568378, 879755, 1050851, 12384775, 847982, 987724, 880150, 947798, 993638, 1089766, 1058779]"
975,"[5569471, 5569327, 995965, 1127831, 866211, 1087102, 873627, 845307, 868888, 839419, 961554, 9527290, 1137775, 910151, 1023720, 909268, 1126899, 1006184, 971922, 847982, 1018740, 1040807, 1081189, 823704, 916122, 1000237, 854405, 883003, 5568378, 933835, 12810393, 1024306, 981760, 878996, 857503, 1027835, 921504, 1058997, 985911, 1062002]"
161,"[987562, 859075, 981760, 1004906, 951590, 995242, 868764, 1065593, 1029743, 1136257, 844165, 904360, 1096036, 1002558, 1038217, 1102959, 844179, 1075368, 1081177, 1034686, 893018, 833025, 9677202, 923746, 5568378, 845208, 893501, 967395, 1044078, 859010, 9527290, 9527494, 1050851, 1037863, 12301109, 979707, 1068719, 1092026, 897125, 918335]"
1769,"[854852, 995242, 1037863, 904360, 979707, 986912, 981760, 885290, 1022254, 1081177, 1005186, 874972, 1119051, 825541, 1000753, 8203834, 1004906, 1029743, 845208, 969866, 866211, 916122, 8090537, 870515, 1026118, 903325, 878996, 863447, 8090521, 1070702, 965766, 1102949, 1068719, 1081189, 842140, 844179, 844165, 1039156, 6533765, 865178]"
2386,"[981760, 1106523, 1133018, 904360, 995242, 1081177, 1029743, 1044078, 844165, 833025, 1053690, 987724, 844179, 1127831, 854852, 918368, 916122, 965766, 1096036, 5568378, 1058997, 859075, 1092026, 1136257, 1070820, 1065593, 979707, 1005186, 923746, 999858, 9245106, 878996, 986912, 908531, 874972, 1068719, 987562, 1070015, 1026118, 873203]"
305,"[995242, 1029743, 8090521, 1127831, 981760, 5568729, 5569230, 8090537, 1022053, 885290, 1101173, 8090532, 903325, 904360, 916122, 1092026, 5568378, 862349, 951412, 1102959, 5978656, 1039156, 1139184, 1075368, 866211, 979707, 940766, 1081189, 913785, 854852, 1005274, 961554, 9677202, 913210, 957951, 1041796, 1076875, 12384365, 1119051, 821083]"
23,"[995242, 1029743, 981760, 916122, 1075368, 961554, 904360, 951590, 5569230, 866211, 1053690, 923746, 1065593, 844165, 1127831, 1004906, 1096036, 824005, 1050851, 985999, 1092026, 987562, 1136257, 893018, 979707, 903325, 1006184, 1068719, 844179, 1101173, 1005274, 8090521, 962229, 1106523, 859075, 930917, 995965, 5978656, 908318, 893501]"
1982,"[1081177, 854852, 903325, 1126899, 916122, 961554, 1058997, 824005, 1119051, 1026118, 979707, 901062, 6034857, 981760, 1127831, 870515, 962568, 857503, 878996, 970030, 825541, 865178, 970202, 904360, 1022254, 1044805, 1043301, 1046262, 909714, 866211, 951412, 995965, 1137688, 918368, 1110572, 995478, 985999, 6602697, 880427, 845307]"
1113,"[1127831, 981760, 961554, 1058997, 1126899, 916122, 903325, 854852, 5978656, 878996, 904360, 962568, 901062, 1026118, 866211, 6034857, 970030, 1137688, 1119051, 1024306, 1133018, 1081177, 5978648, 1051516, 1106523, 1004906, 1028816, 909714, 923746, 951412, 857503, 1022254, 979707, 965267, 7024990, 5569230, 985999, 845208, 1116821, 1055504]"
1039,"[951590, 5569230, 1029743, 1040807, 1101010, 910032, 5569845, 832678, 995242, 883932, 5568378, 5569471, 981760, 933835, 873627, 5978648, 866211, 856772, 823704, 907631, 5569327, 8090521, 962229, 1137775, 913210, 1048462, 972665, 870547, 838186, 957736, 835098, 1127831, 834117, 5978656, 1134522, 995876, 971922, 1042438, 1094955, 1101173]"
578,"[995242, 1029743, 859075, 1136257, 987562, 1119051, 1005186, 824005, 833025, 995965, 987724, 1034686, 981760, 1002558, 913210, 1110843, 825541, 5569230, 1127831, 5978656, 951412, 6034857, 854852, 834117, 5568378, 916122, 1077555, 1028816, 997907, 961554, 870515, 944836, 918368, 12263788, 12384365, 985999, 1137688, 6602697, 9836460, 874149]"
952,"[1029743, 995242, 908531, 5569230, 862349, 1065593, 909894, 859075, 951590, 1070820, 5568378, 833025, 1096036, 981760, 1127624, 5569471, 1005186, 987562, 904360, 860975, 1003188, 896369, 913785, 925626, 5978656, 1038217, 1083721, 5569327, 5569845, 944139, 1044078, 962229, 1004906, 1053690, 930917, 1136257, 10121965, 916122, 921744, 1023958]"
52,"[1106523, 1133018, 854852, 5569230, 1081177, 981760, 916122, 1026118, 1004906, 962568, 1053690, 1029743, 961554, 970030, 904360, 979707, 893018, 878996, 845208, 1028816, 910032, 901062, 832678, 987562, 903325, 824005, 1116821, 951590, 995242, 1127831, 857503, 870515, 1068719, 899624, 9526410, 959985, 1096036, 1137688, 1119051, 880427]"
1807,"[1006184, 8090532, 995965, 962568, 1107553, 847982, 1044078, 844179, 1136257, 854852, 961554, 903325, 1127831, 981760, 916122, 6034857, 1081177, 923746, 904360, 833025, 1058997, 1137688, 878996, 987562, 1073150, 866211, 901062, 1126899, 976199, 9245106, 951412, 1024306, 868764, 930917, 1133018, 848319, 1027168, 829852, 1022254, 5568378]"
972,"[862349, 1070820, 981760, 995242, 1029743, 1053690, 1127831, 868764, 1005186, 893501, 951590, 986912, 904360, 1065593, 878996, 962229, 908531, 854852, 1107553, 916122, 961554, 5569230, 962568, 866211, 883932, 1058997, 844165, 1126899, 1039156, 1110843, 1026118, 1085604, 999104, 1023958, 970119, 1024306, 5978656, 5569471, 1092937, 1048462]"
1624,"[5569230, 1026118, 986912, 854852, 1037863, 1028816, 1133018, 845208, 1081177, 904360, 5569845, 896613, 1023720, 993638, 8090537, 1053690, 934639, 1068292, 1106523, 1044078, 863447, 939636, 995242, 835300, 1051516, 1137688, 8090521, 933637, 848071, 1009449, 1025650, 819840, 871611, 831628, 965267, 895166, 880150, 1037337, 1029743, 9926758]"
2459,"[987562, 896085, 824005, 1023720, 890610, 1136257, 1038217, 1029624, 896369, 1044078, 897954, 5978648, 985999, 1057260, 1024306, 993638, 1056746, 862349, 859075, 979707, 5569230, 995242, 866211, 822407, 1096036, 918335, 1070820, 1114597, 1004906, 935284, 1127624, 6533765, 905539, 1050851, 923673, 1049788, 914190, 1031864, 845705, 1106301]"
1367,"[1039156, 995242, 8090521, 1022053, 940947, 1053690, 1029743, 987562, 1085604, 834117, 923746, 1092026, 916122, 8090537, 901062, 5569230, 962229, 1101010, 1062128, 1037894, 833025, 985999, 1102959, 1058997, 859075, 908531, 981760, 5978656, 913210, 1048462, 9527290, 961554, 1126899, 5568729, 5569845, 12810393, 995965, 8090536, 1136257, 1137775]"
757,"[5569230, 5569471, 1133018, 1106523, 962229, 981760, 1053690, 909894, 5569845, 923746, 951590, 9527290, 1065593, 5978656, 890610, 1127831, 995242, 860975, 1039156, 833025, 1029743, 987562, 904360, 1081177, 9526410, 1048462, 1096036, 859075, 908531, 1038217, 5569374, 1023958, 913785, 1062966, 893501, 847982, 965267, 961554, 5978648, 1044078]"
1849,"[995242, 1029743, 981760, 1005186, 1056509, 908531, 5978656, 904360, 5569230, 1096036, 833025, 1077555, 1127831, 5978648, 909894, 860975, 1133018, 986912, 859075, 1044078, 1023958, 993638, 854852, 1038217, 965267, 1110843, 923746, 961554, 878996, 893018, 871756, 890610, 1106523, 1091365, 844179, 1004906, 847982, 913785, 916122, 951590]"
2173,"[847982, 923746, 981760, 9527290, 913210, 1044078, 951590, 995242, 1006184, 834117, 1053690, 893501, 1029743, 844165, 1081177, 1092026, 1106523, 844179, 1096036, 5585510, 899624, 9526410, 961554, 8090521, 1065593, 910032, 8090537, 904360, 13842088, 6034857, 1127831, 962568, 1133018, 12810393, 1024306, 859075, 868764, 13841744, 857503, 962229]"
411,"[981760, 923746, 1106523, 904360, 951590, 5569230, 845208, 899624, 1127831, 1029743, 910032, 1024306, 1004906, 1038217, 857503, 1133018, 5569471, 1081177, 965267, 878996, 962568, 866211, 5585510, 961554, 1037863, 893018, 854852, 995242, 1096036, 871756, 5569845, 965766, 823704, 1131438, 5569374, 898068, 5978656, 962229, 859075, 1117514]"
1347,"[1029743, 995242, 5569230, 981760, 1044078, 951590, 8090521, 925626, 1065593, 1127624, 904360, 1096036, 1085604, 844179, 1106523, 5568378, 1053690, 916122, 5978656, 962229, 947798, 935284, 859075, 1005186, 1004906, 985893, 1070820, 833025, 5569845, 1133018, 952317, 1108168, 12810393, 1077555, 1038217, 910032, 862349, 1127831, 5569327, 1037840]"
1900,"[1081177, 1029743, 854852, 995242, 904360, 1127831, 986912, 979707, 1070820, 1024306, 878996, 883003, 962568, 995965, 862349, 940947, 1018740, 1023720, 981760, 1105488, 874972, 971922, 1132771, 961554, 845307, 5978656, 865178, 1138443, 1026118, 1068719, 903325, 1040807, 860299, 6034857, 5978648, 5569374, 866211, 893651, 5568729, 976199]"
115,"[951590, 859075, 1127831, 913210, 5568378, 834117, 866211, 1042438, 1029743, 1122358, 908531, 8090521, 898068, 5978656, 1058997, 910032, 5978648, 1117514, 1126899, 1004906, 852856, 903325, 1136257, 1023720, 1003188, 983584, 904360, 909714, 833025, 930917, 1101173, 933637, 1027569, 1027168, 1128016, 1070820, 981760, 12648296, 916993, 907631]"
728,"[1110572, 908531, 874972, 844179, 880150, 930917, 1085604, 861445, 981760, 986912, 1044078, 1037894, 983584, 822407, 9245106, 1029743, 999858, 995242, 916122, 1053690, 1070015, 1004906, 892008, 1068719, 5569230, 1075368, 12301109, 856772, 1138292, 1081177, 883932, 976199, 1005186, 5978656, 1045220, 859075, 848029, 899624, 1040807, 5568378]"
1534,"[859075, 901062, 849202, 1081177, 5978656, 1070820, 903325, 961554, 5978648, 1003188, 1027569, 862349, 1039156, 970030, 944139, 824005, 1022097, 1005186, 1040935, 932298, 1110142, 916122, 1102959, 990656, 6034857, 1128016, 982799, 1134810, 1065593, 999198, 897125, 948670, 1083446, 864774, 1136257, 985999, 904360, 1065538, 828867, 7139529]"
1557,"[903325, 866211, 1137688, 1028816, 1023720, 1127831, 878996, 1106523, 962568, 1051516, 1029743, 854852, 1022254, 1133018, 1024306, 845208, 870515, 995242, 1026118, 1102949, 1127179, 6391381, 1117514, 951590, 1037863, 930118, 933637, 1105488, 848071, 901062, 1009449, 961554, 12263788, 981760, 900802, 904360, 1042697, 1068719, 5978656, 932179]"
751,"[1029743, 995242, 981760, 1106523, 844165, 1053690, 1044078, 1133018, 904360, 1092026, 844179, 5569230, 1096036, 916122, 1065593, 1101173, 854852, 1081177, 833025, 965766, 1127831, 951590, 1004906, 908531, 868764, 962229, 1058997, 893018, 1076875, 1070015, 5568378, 923746, 12810393, 1036501, 910032, 999858, 1126899, 1029624, 987724, 897954]"
541,"[1106523, 1133018, 965766, 981760, 5568378, 1004906, 1044078, 899624, 904360, 962229, 1081177, 844179, 856772, 833025, 871756, 1134522, 5585510, 951590, 8090521, 1029743, 923746, 5569230, 9527494, 1096036, 5569327, 1101173, 893018, 854852, 844165, 902172, 1068719, 9527160, 952317, 916122, 910032, 908531, 870547, 8090537, 1092026, 951190]"
1545,"[1127831, 1133018, 1024306, 1106523, 854852, 904360, 1023720, 962568, 845208, 8090521, 833025, 899624, 1029743, 878996, 908531, 1004906, 923746, 965267, 981760, 1117514, 983584, 903325, 995242, 933637, 1037863, 866211, 961554, 1081177, 1068719, 1137688, 5978648, 8090537, 1028816, 1127179, 5585510, 871756, 6034857, 1131438, 893018, 976199]"
249,"[1029743, 981760, 1044078, 1096036, 904360, 995242, 1053690, 908531, 5592931, 952317, 5569230, 961554, 833025, 896369, 1081177, 1038217, 916122, 1133018, 1065593, 893018, 965766, 1029624, 844179, 8205218, 962568, 1068719, 918368, 854852, 856772, 1106523, 1004906, 987724, 1062966, 1092026, 925626, 1026118, 923746, 5568378, 12810393, 943233]"
1700,"[1044078, 5568378, 908531, 1096036, 1134522, 1029624, 844179, 12810393, 981760, 856772, 1029743, 1101173, 844165, 916122, 965766, 952317, 907631, 893018, 1038217, 995242, 1033615, 5569327, 870547, 8090537, 925626, 833025, 928049, 918368, 943233, 1127624, 1065593, 8090521, 985119, 847982, 1004906, 985893, 1092026, 12811532, 1043590, 1045220]"
942,"[916122, 1065593, 833025, 1058779, 909894, 995965, 1023958, 847982, 985999, 995242, 1038217, 12810393, 1096036, 1029624, 874972, 987724, 1005186, 1029743, 871252, 13842214, 961554, 981760, 844179, 911470, 13842090, 918368, 5569327, 6034857, 860975, 1138443, 1006184, 859075, 947798, 1044078, 897954, 5568378, 1081177, 913785, 1136257, 904360]"
19,"[832678, 965267, 873627, 1051211, 987724, 1006184, 871756, 965766, 1043590, 847982, 878996, 1004906, 865456, 823704, 1022053, 898068, 9527494, 1000753, 913785, 6534480, 899624, 951190, 940700, 8090537, 1135222, 873203, 1101173, 1096317, 1071342, 1046545, 910032, 844179, 1005186, 8019716, 1069621, 6533765, 928049, 1062966, 972931, 5569845]"
2263,"[981760, 878996, 1005186, 904360, 1044078, 866211, 986912, 995242, 833025, 909894, 1127831, 923746, 1004906, 1133018, 1029743, 1070015, 1065593, 844179, 844165, 859075, 961554, 1096036, 908531, 5592931, 1068719, 1105488, 1022254, 979707, 1023720, 965766, 933637, 1081177, 1024306, 5978656, 903325, 976199, 1033615, 1106523, 1043590, 854852]"
1449,"[1029743, 995242, 981760, 1058997, 904360, 1044078, 1126899, 908531, 1096036, 1122358, 5592931, 909894, 1062966, 893018, 859075, 1127831, 860975, 923746, 833025, 5590613, 986912, 1038217, 987724, 5587656, 1068719, 983584, 1085604, 1106523, 1023958, 883963, 1133018, 1118533, 866211, 1029624, 839419, 1070820, 918368, 1081177, 844179, 1056509]"
595,"[981760, 1133018, 1106523, 904360, 908531, 1029743, 844179, 995242, 1004906, 1127831, 1044078, 1096036, 1081177, 923746, 8090537, 961554, 5569230, 5978656, 833025, 8090521, 909894, 860975, 916122, 854852, 1026118, 845208, 866211, 879755, 878996, 1038217, 903325, 962568, 983584, 1075368, 1085604, 893018, 979707, 5978648, 1043590, 1122358]"
209,"[859075, 904360, 923746, 899624, 833025, 981760, 1029743, 908531, 5585510, 1127831, 1122358, 1133018, 1081177, 1004906, 983584, 1106523, 893018, 995242, 1068719, 845208, 844179, 839419, 1044078, 1058997, 1096036, 1056509, 918335, 963971, 1024306, 1126899, 1043590, 878996, 844165, 6533765, 866211, 854852, 1046545, 868764, 5978656, 909894]"
2366,"[859075, 5568378, 1136257, 987724, 5978648, 844179, 5978656, 5569327, 8090521, 995242, 947798, 1004906, 859010, 918335, 1034686, 908531, 5569230, 918368, 985893, 847982, 916122, 921744, 833025, 897125, 12301109, 5568489, 999858, 981760, 1006184, 873964, 1044078, 952163, 1029743, 8090509, 5568228, 1005609, 12810393, 828867, 9527290, 913210]"
498,"[1106523, 1133018, 1005186, 930917, 822407, 844165, 1110843, 1045220, 844179, 892008, 1085604, 1065593, 1044078, 916122, 965766, 5568378, 859075, 908531, 1092026, 847982, 1053690, 1068719, 879755, 995965, 1006184, 12810393, 987562, 981760, 1029743, 995242, 1070015, 874972, 898068, 990797, 833025, 1091365, 1081177, 1101173, 1004906, 909894]"
2086,"[981760, 1127831, 995242, 904360, 879755, 1029743, 845208, 1081177, 923746, 854852, 1107553, 1037863, 962568, 961554, 986912, 1026118, 878996, 844165, 863802, 903325, 868764, 1137688, 8090537, 866211, 1085604, 1022254, 5585510, 930118, 5978656, 1110572, 1102959, 8090521, 916122, 1068719, 1004906, 6034857, 965267, 1138189, 1117514, 1073150]"
1383,"[1058997, 1126899, 1127831, 981760, 5569471, 6034857, 1053690, 5569230, 5585510, 893501, 1081177, 970119, 1037332, 8090521, 909714, 857503, 916993, 1106523, 970202, 961554, 1102959, 5569845, 962568, 878996, 1027569, 1022097, 1110572, 944836, 944137, 8090537, 923746, 859075, 904360, 1070820, 852856, 844165, 995242, 993441, 910109, 854405]"
1668,"[1106523, 1133018, 1053690, 5569230, 981760, 1110572, 1075368, 1068719, 1127831, 1005186, 923746, 854852, 863802, 1085604, 1107553, 962568, 951590, 1081177, 879755, 986912, 1011300, 1029743, 9526410, 1037840, 1110843, 870515, 903325, 995242, 893501, 906262, 951412, 1137688, 1028816, 844165, 898068, 899624, 910032, 1042438, 1037863, 845208]"
582,"[5569230, 854852, 995242, 1029743, 903325, 1127831, 904360, 1026118, 981760, 962568, 961554, 878996, 1081177, 1119051, 916122, 1028816, 866211, 1024306, 5569471, 862349, 979707, 1051516, 5569845, 6034857, 870515, 1053690, 951412, 1023720, 824005, 5978656, 825541, 1117514, 1037863, 1137688, 970030, 1022254, 874149, 901062, 908531, 1105488]"
2172,"[1029743, 995242, 904360, 1127831, 854852, 981760, 903325, 1028816, 962568, 961554, 878996, 916122, 866211, 1137688, 1117514, 1081177, 1026118, 901062, 1070820, 5569230, 1136257, 970030, 909714, 6034857, 1024306, 845208, 1058997, 1105488, 951412, 862349, 1051516, 1046262, 930118, 1004906, 824005, 857503, 995965, 1037863, 944137, 1116821]"
